0.027102,0.018207,0.009905,0.005749,0.006587,0.007441,0.004950,0.004924,0.005148,0.005170,0.005667,0.005117,0.004747,0.004325,0.004181,0.003849,0.003278,0.002591,0.002077,0.001790,0.002475,0.002091,0.001748,0.001419,0.001123,0.001029,0.000750,0.002026,0.000117,0.000029,0.000052,0.000527,0.000028,0.000029,0.000053,0.000030,0.000062,0.000046,0.000023,0.000023,0.068533,0.079448,0.099249,0.056153,0.055606,0.038821,0.063401,0.132063,0.058406,0.074886,0.083690,0.091519,0.061737,0.066084,0.063465,0.068189,0.077911,0.083410,0.087206,0.071100,0.055867,0.072052,0.071508,0.131400,0.137131,0.132120,0.131536,0.074254,0.074313,0.071571,0.075076,0.057459,0.065984,0.067409,0.087144,0.083732,0.081448,0.081831,0.079684,0.078134,0.079291,0.079839,0.077515,0.078644,0.076550,0.076935,0.076573,0.076377,0.077192,0.077191,0.076052,0.075889,0.077546,0.076758,0.075443,0.077105,0.076818,0.078586,0.076206,0.077355,
0.114127,0.022861,0.032446,0.008453,0.009133,0.009256,0.007386,0.007231,0.007263,0.007318,0.008407,0.007488,0.007228,0.006264,0.005822,0.005386,0.004546,0.003613,0.002877,0.002395,0.003408,0.002796,0.002322,0.001892,0.001498,0.001359,0.001003,0.002654,0.000151,0.000037,0.000068,0.000668,0.000036,0.000036,0.000069,0.000036,0.000068,0.000057,0.000028,0.000029,0.083486,0.089212,0.113638,0.062968,0.060893,0.040449,0.067850,0.139581,0.063561,0.079033,0.087044,0.094866,0.062846,0.069150,0.065751,0.069072,0.081281,0.088899,0.089950,0.085113,0.056699,0.075447,0.074907,0.137716,0.139150,0.139551,0.137558,0.076948,0.073562,0.076295,0.076623,0.058697,0.064539,0.068404,0.088723,0.086169,0.083786,0.083748,0.081113,0.084206,0.080515,0.081268,0.081935,0.080173,0.079132,0.079708,0.080315,0.079524,0.080520,0.079693,0.077477,0.077855,0.078095,0.077915,0.078068,0.078220,0.078155,0.077777,0.080934,0.078548,
0.117099,0.023893,0.033594,0.008825,0.009580,0.009345,0.007049,0.006896,0.007195,0.007527,0.008433,0.007525,0.006773,0.005702,0.005512,0.005069,0.004301,0.003426,0.002727,0.002297,0.003182,0.002688,0.002320,0.001895,0.001496,0.001371,0.000996,0.002700,0.000160,0.000039,0.000071,0.000694,0.000038,0.000037,0.000072,0.000039,0.000071,0.000059,0.000029,0.000029,0.084055,0.091881,0.114167,0.063869,0.063356,0.041553,0.068991,0.141730,0.068818,0.079764,0.090877,0.099173,0.064749,0.071741,0.068885,0.071193,0.083627,0.090531,0.093388,0.077503,0.059749,0.078162,0.077204,0.140006,0.142553,0.140963,0.140510,0.080527,0.075446,0.076382,0.078828,0.060441,0.068411,0.071515,0.092225,0.089107,0.087456,0.084444,0.086491,0.083286,0.084262,0.082898,0.081199,0.084728,0.082570,0.083278,0.082975,0.080975,0.082009,0.081842,0.080441,0.081621,0.081410,0.080360,0.079922,0.079957,0.079916,0.078670,0.081082,0.081433,
0.120790,0.024636,0.036583,0.009058,0.009580,0.009377,0.007388,0.007221,0.007621,0.007897,0.008590,0.007642,0.007228,0.006313,0.006079,0.005666,0.004776,0.003771,0.003275,0.002515,0.003480,0.002893,0.002328,0.001901,0.001487,0.001363,0.001011,0.002706,0.000156,0.000039,0.000072,0.000751,0.000038,0.000037,0.000072,0.000038,0.000072,0.000059,0.000030,0.000031,0.084441,0.083607,0.117888,0.066924,0.061374,0.046983,0.068325,0.147582,0.066048,0.083376,0.090743,0.101071,0.066951,0.073837,0.069777,0.077992,0.093191,0.091740,0.097977,0.077782,0.059515,0.079013,0.080016,0.142404,0.151266,0.145147,0.142460,0.081609,0.077595,0.078789,0.081769,0.062436,0.067613,0.073125,0.092342,0.089659,0.088367,0.087308,0.086218,0.084514,0.085129,0.084234,0.083956,0.083452,0.083698,0.082060,0.083324,0.081674,0.082663,0.081738,0.082923,0.081617,0.082242,0.080817,0.082103,0.081641,0.082946,0.079911,0.082149,0.083266,
0.122909,0.024687,0.015500,0.008827,0.009694,0.010983,0.007659,0.007589,0.007650,0.008036,0.008941,0.007933,0.007242,0.006265,0.005869,0.005310,0.004539,0.003556,0.002862,0.002394,0.003352,0.002812,0.002329,0.001895,0.001492,0.001359,0.001005,0.002700,0.000157,0.000038,0.000072,0.000706,0.000039,0.000037,0.000071,0.000039,0.000070,0.000060,0.000029,0.000030,0.086985,0.088011,0.118558,0.066156,0.063009,0.044346,0.068980,0.147311,0.064405,0.083790,0.093301,0.101153,0.067676,0.072891,0.070843,0.073496,0.085961,0.094036,0.094738,0.078916,0.060900,0.079076,0.092241,0.143108,0.146327,0.146338,0.143820,0.082892,0.077190,0.079422,0.080320,0.065230,0.069266,0.073981,0.090837,0.092087,0.088256,0.090099,0.086722,0.085518,0.087241,0.083533,0.085040,0.085864,0.085359,0.084167,0.082871,0.084755,0.083312,0.085325,0.082293,0.083625,0.080413,0.084681,0.083487,0.084076,0.084132,0.083210,0.082885,0.083646,
0.122842,0.025181,0.022583,0.009251,0.010138,0.011076,0.007775,0.007582,0.008005,0.007947,0.008944,0.007924,0.007247,0.006219,0.006073,0.005595,0.004766,0.003789,0.003020,0.002509,0.003487,0.002916,0.002434,0.001966,0.001500,0.001367,0.001048,0.002786,0.000162,0.000039,0.000070,0.000700,0.000039,0.000036,0.000070,0.000038,0.000072,0.000060,0.000029,0.000030,0.087808,0.097661,0.120701,0.068763,0.065226,0.045614,0.072336,0.150192,0.068152,0.084849,0.096648,0.104908,0.069658,0.074571,0.071833,0.075256,0.090084,0.095679,0.098884,0.081321,0.071546,0.101703,0.101878,0.183760,0.188510,0.187597,0.181093,0.104408,0.100770,0.100635,0.103287,0.079938,0.088837,0.092395,0.119796,0.116331,0.112697,0.111344,0.109827,0.109933,0.109021,0.108420,0.108060,0.107081,0.106570,0.106319,0.105999,0.105860,0.106045,0.103915,0.105243,0.105030,0.105610,0.106232,0.104965,0.096258,0.088159,0.088165,0.088873,0.088096,
0.126018,0.026450,0.039498,0.009361,0.009273,0.010264,0.008149,0.008003,0.008391,0.008347,0.009355,0.008297,0.008343,0.006584,0.006366,0.005910,0.005004,0.003978,0.003163,0.002642,0.003668,0.003086,0.002573,0.002095,0.001651,0.001506,0.001098,0.002985,0.000174,0.000042,0.000080,0.000776,0.000043,0.000042,0.000079,0.000042,0.000080,0.000066,0.000033,0.000033,0.094695,0.105842,0.127106,0.071991,0.068291,0.046882,0.076048,0.159817,0.070997,0.089876,0.100002,0.109792,0.072901,0.079488,0.075306,0.080484,0.092703,0.100557,0.102794,0.085549,0.065666,0.085588,0.085932,0.157826,0.157344,0.157170,0.154156,0.088616,0.084262,0.083662,0.086995,0.067288,0.076584,0.078756,0.110601,0.117122,0.110678,0.111382,0.111572,0.110199,0.109436,0.106585,0.108073,0.107219,0.106706,0.106380,0.106457,0.105885,0.105476,0.105463,0.105806,0.106229,0.104743,0.104961,0.104769,0.104947,0.105439,0.104959,0.104737,0.104524,
0.150112,0.032786,0.047152,0.011599,0.012564,0.012070,0.009671,0.009505,0.009939,0.009893,0.011043,0.009866,0.009039,0.007852,0.007598,0.007031,0.005920,0.004738,0.003742,0.003137,0.004362,0.003669,0.003050,0.002483,0.001953,0.001795,0.001314,0.003500,0.000202,0.000049,0.000092,0.000926,0.000048,0.000050,0.000093,0.000050,0.000094,0.000078,0.000039,0.000039,0.111091,0.121364,0.151870,0.085621,0.080892,0.056713,0.089966,0.185513,0.070903,0.089881,0.099197,0.109392,0.073663,0.079607,0.077950,0.080604,0.092779,0.101007,0.105081,0.085679,0.065496,0.084607,0.085287,0.156142,0.158579,0.156508,0.153834,0.089004,0.084348,0.084781,0.087000,0.067480,0.073721,0.078849,0.100030,0.097938,0.094988,0.094395,0.093424,0.093928,0.091894,0.091125,0.090551,0.090020,0.089744,0.088486,0.089246,0.088935,0.088897,0.088812,0.104601,0.103500,0.104977,0.103360,0.104876,0.105630,0.104840,0.103136,0.104285,0.105145,
0.147232,0.031455,0.043332,0.011570,0.012610,0.012570,0.009724,0.009492,0.009955,0.009956,0.011092,0.009857,0.009058,0.008011,0.006728,0.005004,0.005956,0.004685,0.003758,0.003126,0.004330,0.003655,0.003050,0.002499,0.001948,0.001792,0.001301,0.003548,0.000206,0.000049,0.000095,0.000912,0.000050,0.000050,0.000094,0.000055,0.000095,0.000079,0.000040,0.000039,0.111069,0.115193,0.151269,0.085168,0.080954,0.055919,0.091050,0.189901,0.084004,0.106971,0.119897,0.129917,0.086634,0.094390,0.090210,0.095725,0.109562,0.118725,0.123284,0.101664,0.078403,0.101763,0.099688,0.182411,0.159566,0.157006,0.152909,0.087946,0.084419,0.084667,0.086900,0.067249,0.074475,0.078827,0.099981,0.099244,0.094976,0.093739,0.093189,0.092811,0.092389,0.091084,0.090409,0.090263,0.090507,0.089252,0.090564,0.089075,0.088888,0.088679,0.088763,0.089276,0.088342,0.088393,0.088266,0.088241,0.088881,0.089440,0.088134,0.088154,
0.130603,0.026475,0.038393,0.009680,0.010595,0.010446,0.008179,0.007974,0.008391,0.008418,0.009296,0.008310,0.008361,0.006607,0.006354,0.005872,0.005017,0.003975,0.003156,0.002652,0.003681,0.003091,0.002573,0.002082,0.001632,0.001490,0.001095,0.002983,0.000174,0.000043,0.000079,0.000774,0.000043,0.000044,0.000078,0.000042,0.000079,0.000066,0.000034,0.000032,0.093451,0.092113,0.136675,0.085473,0.082314,0.059409,0.089647,0.190603,0.083181,0.107742,0.117879,0.130041,0.086821,0.095120,0.089147,0.095867,0.110152,0.119177,0.123576,0.102079,0.075551,0.101680,0.101368,0.187218,0.186543,0.186524,0.183720,0.104344,0.098338,0.100493,0.104103,0.081029,0.088417,0.093591,0.117044,0.116380,0.113415,0.111233,0.094380,0.092683,0.091402,0.092342,0.090620,0.090257,0.089868,0.089725,0.090021,0.087889,0.089072,0.088689,0.088519,0.089341,0.089778,0.088344,0.088513,0.088416,0.088255,0.088216,0.088874,0.088256,
