-0.034319,0.018060,0.047443,0.049232,0.040129,0.030183,0.022783,0.017828,0.014401,0.011808,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909739,-0.819675,-0.676775,-0.596664,-0.571772,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047688,0.049308,0.040119,0.030162,0.022766,0.017822,0.014401,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909728,-0.819677,-0.676778,-0.596665,-0.571772,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047686,0.049308,0.040120,0.030162,0.022767,0.017822,0.014401,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909736,-0.819676,-0.676775,-0.596664,-0.571772,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047700,0.049307,0.040115,0.030159,0.022766,0.017822,0.014401,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909690,-0.819683,-0.676789,-0.596671,-0.571775,-0.572268,-0.579163,-0.585049,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047619,0.049317,0.040147,0.030175,0.022772,0.017823,0.014400,0.011808,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909707,-0.819680,-0.676783,-0.596668,-0.571774,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047638,0.049315,0.040139,0.030171,0.022770,0.017823,0.014400,0.011808,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909741,-0.819675,-0.676774,-0.596663,-0.571772,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047705,0.049306,0.040113,0.030158,0.022765,0.017822,0.014401,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909742,-0.819674,-0.676774,-0.596663,-0.571772,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047709,0.049305,0.040111,0.030159,0.022765,0.017822,0.014400,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909736,-0.819676,-0.676775,-0.596664,-0.571772,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047689,0.049308,0.040119,0.030161,0.022766,0.017822,0.014401,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909710,-0.819680,-0.676783,-0.596668,-0.571773,-0.572268,-0.579164,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,-0.598445,
-0.034855,0.018184,0.047694,0.049307,0.040117,0.030160,0.022766,0.017822,0.014401,0.011809,0.009707,0.007965,0.006529,0.005355,0.004399,0.003619,0.002982,0.002459,0.002028,0.001673,0.001381,0.001139,0.000940,0.000776,0.000640,0.000528,0.000435,0.000360,0.000294,0.000237,0.000193,0.000160,0.000129,0.000107,0.000086,0.000070,0.000059,0.000049,0.000039,0.000031,-0.499969,-0.909698,-0.819682,-0.676786,-0.596669,-0.571775,-0.572268,-0.579163,-0.585050,-0.588782,-0.590967,-0.592362,-0.593377,-0.594228,-0.594951,-0.595563,-0.596075,-0.596496,-0.596839,-0.597113,-0.597339,-0.597540,-0.597700,-0.597857,-0.597964,-0.598043,-0.598109,-0.598143,-0.598196,-0.598245,-0.598284,-0.598307,-0.598333,-0.598354,-0.598378,-0.598389,-0.598396,-0.598404,-0.598411,-0.598417,-0.598422,-0.598426,-0.598430,-0.598433,-0.598435,-0.598437,-0.598438,-0.598440,-0.598441,-0.598442,-0.598442,-0.598443,-0.598443,-0.598444,-0.598444,-0.598444,-0.598445,-0.598445,-0.598445,-0.598445,
