5.000000,3.902603,3.080490,2.473863,2.012731,1.648806,1.353875,1.112186,0.913826,0.751273,0.618183,0.509146,0.419667,0.346103,0.285535,0.235618,0.194456,0.160503,0.132490,0.109375,0.090299,0.074555,0.061559,0.050830,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525245,0.875393,0.902214,0.722339,0.484706,0.268449,0.094938,-0.040184,-0.146746,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473774,2.012780,1.648865,1.353908,1.112191,0.913818,0.751263,0.618176,0.509142,0.419664,0.346102,0.285534,0.235617,0.194455,0.160502,0.132489,0.109375,0.090299,0.074555,0.061559,0.050829,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525247,0.875395,0.902215,0.722340,0.484707,0.268450,0.094939,-0.040183,-0.146746,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473771,2.012775,1.648861,1.353906,1.112190,0.913817,0.751264,0.618176,0.509142,0.419665,0.346102,0.285534,0.235617,0.194455,0.160502,0.132489,0.109375,0.090299,0.074555,0.061559,0.050829,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525246,0.875393,0.902215,0.722340,0.484706,0.268449,0.094938,-0.040183,-0.146746,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637147,-0.637180,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473792,2.012797,1.648874,1.353911,1.112191,0.913817,0.751262,0.618175,0.509141,0.419664,0.346101,0.285534,0.235617,0.194455,0.160502,0.132489,0.109374,0.090299,0.074555,0.061558,0.050829,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525254,0.875409,0.902229,0.722349,0.484712,0.268453,0.094940,-0.040181,-0.146745,-0.232730,-0.303244,-0.361485,-0.409639,-0.449418,-0.482245,-0.509323,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636049,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637147,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473662,2.012672,1.648807,1.353887,1.112192,0.913826,0.751272,0.618182,0.509147,0.419668,0.346105,0.285537,0.235620,0.194457,0.160504,0.132491,0.109376,0.090300,0.074556,0.061559,0.050830,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525251,0.875402,0.902222,0.722345,0.484710,0.268452,0.094940,-0.040182,-0.146745,-0.232730,-0.303244,-0.361486,-0.409639,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473692,2.012700,1.648821,1.353891,1.112190,0.913823,0.751269,0.618180,0.509145,0.419667,0.346104,0.285536,0.235619,0.194457,0.160503,0.132490,0.109376,0.090300,0.074555,0.061559,0.050830,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525245,0.875391,0.902212,0.722338,0.484705,0.268449,0.094938,-0.040183,-0.146746,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473801,2.012806,1.648878,1.353912,1.112191,0.913816,0.751262,0.618174,0.509141,0.419664,0.346101,0.285534,0.235617,0.194455,0.160501,0.132489,0.109374,0.090299,0.074555,0.061558,0.050829,0.041971,0.034656,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525245,0.875391,0.902212,0.722338,0.484705,0.268449,0.094938,-0.040184,-0.146746,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473806,2.012811,1.648881,1.353914,1.112192,0.913817,0.751262,0.618174,0.509140,0.419663,0.346101,0.285533,0.235617,0.194455,0.160501,0.132489,0.109374,0.090299,0.074554,0.061558,0.050829,0.041971,0.034656,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525246,0.875393,0.902215,0.722340,0.484706,0.268449,0.094938,-0.040183,-0.146746,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473774,2.012780,1.648864,1.353907,1.112190,0.913817,0.751263,0.618176,0.509142,0.419664,0.346102,0.285534,0.235617,0.194455,0.160502,0.132489,0.109375,0.090299,0.074555,0.061559,0.050829,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525251,0.875402,0.902222,0.722345,0.484709,0.268451,0.094939,-0.040182,-0.146745,-0.232731,-0.303245,-0.361486,-0.409640,-0.449418,-0.482245,-0.509324,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636048,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637107,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
5.000000,3.902131,3.080091,2.473783,2.012788,1.648869,1.353909,1.112191,0.913817,0.751263,0.618175,0.509142,0.419664,0.346102,0.285534,0.235617,0.194455,0.160502,0.132489,0.109375,0.090299,0.074555,0.061558,0.050829,0.041971,0.034657,0.028617,0.023630,0.019513,0.016112,0.013309,0.010993,0.009076,0.007493,0.006182,0.005100,0.004207,0.003470,0.002861,0.002358,0.001943,0.232404,0.525253,0.875407,0.902225,0.722347,0.484711,0.268453,0.094940,-0.040182,-0.146745,-0.232730,-0.303244,-0.361486,-0.409639,-0.449418,-0.482245,-0.509323,-0.531662,-0.550095,-0.565312,-0.577874,-0.588239,-0.596796,-0.603852,-0.609685,-0.614509,-0.618495,-0.621796,-0.624513,-0.626750,-0.628594,-0.630119,-0.631376,-0.632413,-0.633267,-0.633974,-0.634561,-0.635046,-0.635446,-0.635776,-0.636049,-0.636273,-0.636459,-0.636612,-0.636739,-0.636843,-0.636929,-0.637000,-0.637059,-0.637108,-0.637148,-0.637181,-0.637208,-0.637230,-0.637249,-0.637264,-0.637277,-0.637287,-0.637296,-0.637303,
